0.0007205761075606928, 922469409371.5096
0.0007528457938543193, 956316692929.9673
0.0007765463165422872, 1005659545973.8923
0.0008342546100379611, 1077985254062.0006
0.0008692318876374503, 1129914926281.0195
0.0009056756359445038, 1182448117988.0469
0.0009436473387704354, 1241399588365.3406
0.0009832110577203265, 1298421664936.759
0.0010244335402705945, 1360970397591.6497
0.0010673843323778635, 1425007729219.2913
0.001112135895809113, 1492856121366.8872
0.0011587637303910544, 1563934955162.3645
0.0012073465013849867, 1635772274589.3892
0.0012579661722020197, 1708167372330.1719
0.0013107081426825603, 1786629820372.4407
0.0013656613931733582, 1866699237519.6648
0.0014248680055383978, 1954323492362.8425
0.001476499819588402, 2025814977207.2986
0.0015468517902397251, 2124312756924.99
0.001617389531127128, 2212136910470.974
0.0016655411488386976, 2303169700277.9224
0.0017353712635487034, 2393557069067.911
0.0018081291023343423, 2487491669499.5005
0.0018968776095017272, 2587186710518.196
0.001976406825069115, 2690877383492.391
0.0020876565766115205, 2818997182559.256
0.0022081894914240544, 2944703255699.101
0.0023292949437503908, 3081446741140.368
0.002460408376710806, 3217823693772.036
0.0025989020396196827, 3352161693901.7524
0.0027640472453275304, 3497152669800.112
0.002959878290416461, 3655443852489.9204
0.003169583844447104, 3808662492330.74
0.0034174602748111623, 3962790930892.259
0.0037100310510287038, 4122715758781.8213
0.004027648982798409, 4268505990318.946
0.004372458371780772, 4384151083485.0684
0.004746787094557647, 4466961854806.084
0.00515316231858886, 4510157476310.263
0.0055943275636209525, 4527068357710.911
0.006073261223733274, 4495712722753.886
0.0065931966750671514, 4436022532883.1875
0.007157644104989632, 4349132379947.311
0.007770414210064647, 4227624763861.8813
0.008435643922821454, 4091972445713.535
0.00915782434100672, 3960672820258.3335
0.009941831047876278, 3827442354913.1416
0.010792957028224808, 3696716590820.6436
0.011716948402376125, 3589596045541.7944
0.012720043219381274, 3496778744423.403
0.013809013571325069, 3419133636073.901
0.014991211313063087, 3364730658320.1934
0.016274617696052106, 3312964082890.854
0.017667897251361874, 3263738406470.0127
0.019180456285643067, 3211807974138.332
0.02082250638496933, 3153951659017.678
0.022605133355280433, 3092173942612.2944
0.024540372064857204, 3020281714067.9546
0.026641287694104506, 2951638610878.612
0.028922063941175784, 2876854851624.402
0.03139809877893282, 2802467121180.815
0.03408610840971485, 2737310499818.9243
0.03700424011973644, 2669383818249.181
0.0401721947950164, 2607321348577.1245
0.04361135992596724, 2550789818452.956
0.047344953998585404, 2491484627994.673
0.051398183247055695, 2438768172270.3267
0.0557984118260385, 2382067455537.878
0.0605753465515057, 2330419844784.4014
0.06576123745734802, 2277455497407.49
0.07139109552175098, 2229267609533.6313
0.07750292903325345, 2179767272871.4053
0.08413800019224299, 2132505902761.713
0.0913411036802554, 2086269246222.338
0.09916086907775543, 2039944152898.2395
0.10765008917208059, 1996781684862.8845
0.11686607637202061, 1952443640736.205
0.1268710496352577, 1909090111928.2917
0.1377325545208917, 1866699237519.6648
0.14952391920290803, 1826225759159.8938
0.16232474952322565, 1784720424525.3213
0.1762214664265267, 1746024397855.1406
0.1913078894051965, 1704518239411.1692
0.20768586989332688, 1665778998349.3052
0.22546597888595107, 1627920198906.2744
0.24476825342576428, 1587523167959.5205
0.26572300699700946, 1549784870474.2466
0.28847170929765875, 1511326776880.094
0.31316794132940684, 1473035267404.6172
0.3399784322534767, 1434179557942.9404
0.36908418501226153, 1395602435963.5947
0.40068169831609146, 1355886487395.2776
0.4349842932450052, 1316596675396.5269
0.47222355342167605, 1276396482111.1763
0.5126508884783856, 1234780247835.7896
0.5565392313733213, 1193244288042.0986
0.6041848810151167, 1149412459514.2134
0.6559095026355569, 1111936472338.917
0.7120622994153681, 1069374773877.5306
0.773022370024151, 1031746604979.6053
0.8392012679907087, 997040360223.2438
0.9110457801825459, 964532385001.9109
0.9890409431526401, 932585581868.6606
1.07371331771743, 905077827959.3654
1.1656345438733229, 882618215350.6761
1.2654252000517172, 864405228204.6869
1.4004628682983689, 847545850605.0376
1.6190441336247032, 833989337800.6208
1.757651450407988, 830873967396.0787
1.9081250207830411, 827770234469.7604
2.0714807216716085, 827770234469.7604
2.248821399813834, 829098983518.573
2.441344317305396, 833098041931.7281
2.650349234551371, 833543570734.9891
2.7995344580106853, 833098041931.7281
3.1762013592902334, 847545850605.0376
3.758833669577857, 863847641811.3678
4.271126951573722, 873303344645.7684
4.774932857072797, 893857121839.7803
5.1837176563218845, 911390350963.2354
5.627498761717906, 933084315171.7241
5.981810385726196, 1017083768574.83
6.109272227532374, 1553032088510.7473
6.230004375429139, 960582949371.7506
6.718580512998228, 987085567756.5146
6.998767538222497, 926975467048.619
7.60536969087916, 944124180111.8105
8.256469845658517, 968494046284.8857
8.963311066130215, 997573563011.069
9.730665377583584, 1030093084293.6183
10.5637133411887, 1069946660065.3055
11.389845629498533, 1111936472338.917
12.196809177895469, 1158543505781.6924
12.971845916470517, 1201887893692.8726
13.796131760887935, 1252064420247.5486
14.773579199778961, 1309576372009.7664
15.712354782234446, 1358789248950.5273
16.710784127823196, 1408645997085.6733
18.017646391601428, 1464397669774.7039
19.560147654676204, 1512943680587.6714
21.23470335454447, 1554764339114.6914
23.052618748903082, 1580747608015.67
25.026166945183547, 1593475602249.2668
27.168671758734487, 1597741000672.1445
29.494597664542383, 1590071483677.5234
32.019647449770964, 1575684922343.9272
34.76086822639265, 1552272608117.804
37.73676651962247, 1521054184008.337
40.96743320914128, 1484895974512.0261
44.47467916660918, 1444954662548.5842
48.282182505187166, 1403834252048.7944
52.41564843517518, 1358789248950.5273
57.13717128961888, 1301201402419.594
61.353064881054145, 1268233703711.1108
65.69989174350225, 1222692743313.9028
71.04605345138386, 1193791235565.866
75.33927497228896, 1136458085891.0342
80.12665051530837, 1096000576399.2312
84.63689094186714, 1059699343602.2777
90.01507624934894, 1019682150524.0288
95.73501415288817, 978818351764.3912
101.12383208415838, 942611086824.7333
106.81598060929078, 908471426494.9717
112.82853387151006, 871365317661.2809
119.17952709865608, 836445321298.9448
125.02922284287338, 805074005400.1035
130.27124582099586, 776330636686.3098
135.73304785779246, 748613485735.7003
141.42384349406768, 720087054210.7938
145.34965070712136, 700593004589.7141
