,time,count
880,54696.27517521102,0.422968
881,54696.27659806982,0.5631624
882,54697.40840340546,0.8252365
883,54697.41031290778,0.6784163
884,54697.41210052352,0.4672896
885,54697.413955095275,0.533043
886,54697.47665876426,1.035006
887,54697.47737409991,0.487443
888,54697.47844638,0.4981532
889,54697.47965650731,0.4967699
890,54697.48066203972,0.6084102
891,54697.48133675037,0.7159147
892,54697.4823411138,0.5226093
893,54697.48364252583,0.6063001
894,54697.54007537306,0.4858769
895,54697.541334829075,0.5830113
896,54697.54206903046,1.158735
897,54697.542774215646,0.72702
898,54697.5435591925,0.6496942
899,54697.54471301194,0.4815822
900,54697.54587379898,0.5845649
901,54697.54688573185,0.8529495
902,54698.347286206386,0.6411678
903,54698.34811617166,0.6722627
904,54698.348953393885,0.5774669
905,54698.350106935555,0.5472476
906,54698.41542223648,0.6453574
907,54698.41630561611,0.567678
908,54698.41753342861,0.5390338
909,54698.48202087074,0.7643619
910,54698.48274581287,0.7414816
911,54698.48353134528,0.517763
912,54698.4843801763,0.7418117
913,54698.48504473648,0.9335419
914,54698.48575972491,0.5775082
915,54698.48691112537,0.6444917
916,54698.94702978278,0.7177694
917,54698.94796673879,0.420056
918,54698.948893926296,0.9037588
919,54698.9495700837,0.7875285
920,54698.95033185454,0.6252779
921,54698.9510210675,0.6849669
922,54698.951838532776,0.7579219
923,54698.95275209759,0.5183564
924,54698.95371265315,0.5236776
925,54698.95502396102,0.5580049
926,54699.08314824342,0.8047532
927,54699.08455860222,0.6166702
928,54699.08598638,0.5915962
929,54699.14986729435,0.3876368
930,54699.15125154203,0.5081612
931,54699.15239782676,0.5277806
932,54699.15367840546,0.7014981
933,54699.216944099906,0.5794408
934,54699.21920626426,0.3741946
935,54699.220847896206,0.6714792
936,54699.283994088335,0.4877662
937,54699.28472206287,0.7983866
938,54699.28570334759,0.6127017
939,54699.286898555925,0.4896549
940,54699.35122806981,0.5892452
941,54699.353445187866,0.7343231
942,54700.28378016472,0.7940178
943,54700.28446213232,0.7150216
944,54700.28528677352,0.8416799
945,54700.28584782676,1.011422
946,54700.28629618324,1.674018
947,54700.28692736379,0.6736013
948,54700.2875541925,0.9636518
949,54700.28819698185,0.9310029
950,54700.288766391575,0.9440581
951,54700.28956671565,0.8555128
952,54700.29030236379,0.6539788
953,54700.291310801294,0.7795652
954,54700.35138552352,1.35701
955,54700.35295694713,1.032291
956,54700.354515315186,1.529173
957,54700.355673197126,1.295911
958,54700.357698787404,0.9817442
959,54700.35899742167,1.446753
960,54700.36079333602,1.156572
961,54700.41779268787,1.32681
962,54700.418708255,1.203632
963,54700.41974136842,1.067037
964,54700.420729493424,1.28097
965,54700.42206659991,1.003108
966,55406.11854407676,0.7223335
967,55406.11920136843,0.7665716
968,55406.119819493426,0.8168683
969,55406.12049420407,0.8047873
970,55406.12111053509,0.7857271
971,55406.12181751426,0.6279966
972,55406.12257202815,0.6826963
973,55406.123166935555,0.9426999
974,55406.12370617167,1.096774
975,55406.12429435454,0.6557782
976,55406.12505903046,0.6582174
977,55406.125800697126,0.7100125
978,55406.1266716925,0.7045762
979,55406.18390975963,1.256907
980,55406.18440640315,0.8238514
981,55406.18517081287,0.7562769
982,55406.185835627686,0.7895766
983,55406.18645678509,1.016919
984,55406.186867213335,1.450705
985,55406.187495974904,0.6205441
986,55406.188258787406,0.7586599
987,55406.18890302352,0.8861016
988,55406.189612560556,0.5762267
989,55406.1902495513,1.489882
990,55406.19085951657,0.7163906
991,55406.19174254898,0.5619309
992,55406.19239846333,0.8360421
993,55406.193013694814,1.033887
994,55406.19354911148,0.7958295
995,55406.251495778146,0.6434805
996,55406.25239567398,0.923476
997,55406.253112190185,0.6116077
998,55406.25400744481,0.8919741
999,55406.25479326658,0.7971769
1000,55406.25564313926,0.6498007
1001,55406.25655104435,0.7766425
1002,55406.25730141472,0.9340565
1003,55406.25821388,0.6933738
1004,55406.25892341704,0.8117622
1005,55406.259648914725,0.6398286
1006,55406.26062471333,0.6985743
1007,55406.31795817398,0.8013675
1008,55406.31858355593,0.9290471
1009,55406.31929744482,0.6250577
1010,55406.31990975963,0.8021247
1011,55406.32053562768,1.297424
1012,55406.32100962074,0.7681451
1013,55406.32159581287,0.7735402
1014,55406.322199435555,0.9849336
1015,55406.32264488695,0.9957216
1016,55406.32314741009,1.135292
1017,55406.32357787305,1.126619
1018,55406.32410783833,0.8548203
1019,55406.32478850963,0.9172371
1020,55406.32535970176,0.901128
1021,55406.325912525834,0.7972802
1022,55406.326513243424,0.7317895
1023,55406.327396229535,0.9183233
1024,55406.38592348648,0.6733893
1025,55406.3868535675,0.7494571
1026,55406.387425257315,1.081823
1027,55406.38795342861,0.9091096
1028,55406.38859766472,0.8540019
1029,55406.38922739852,0.9133233
1030,55406.389783127684,1.510889
1031,55406.39038673879,0.6875155
1032,55406.391023729535,0.9732444
1033,55406.39170860222,0.7099642
1034,55406.392570488795,0.6244663
1035,55406.39341061611,0.8497755
1036,55406.39439784991,0.6988704
1037,55406.46511202815,1.059253
1038,55406.46566672722,0.7454207
1039,55406.46640238694,0.6717267
1040,55406.466968278146,1.046864
1041,55406.467564632316,0.7036127
1042,55406.4683191462,0.5533891
1043,55406.46911429666,1.062658
1044,55406.46958587074,0.7054251
1045,55406.47015466703,0.9303209
1046,55406.47098235222,0.6615258
1047,55406.47159550037,0.8369209
1048,55406.47248237537,0.4778281
1049,55695.86908790778,0.6587914
1050,55695.870008590646,0.5687134
1051,55695.87080283833,0.8044351
1052,55695.8715504425,0.7406464
1053,55695.87250453972,0.7007772
1054,55695.924672016576,0.7019602
1055,55695.92577041935,0.548129
1056,55695.92695732907,0.6858667
1057,55695.92785840546,0.7036872
1058,55695.929164296664,0.4701136
1059,55695.93032937768,0.7025426
1060,55695.93138287305,0.7361537
1061,55695.93239275731,0.6511066
1062,55695.9334679425,0.5623875
1063,55695.934486542035,0.8143449
1064,55695.93551750269,0.6275287
1065,55695.99217011843,1.33873
1066,55695.994365465645,0.7704266
1067,55695.995852734166,1.099607
1068,55695.998093903145,0.6685634
1069,55965.117218162406,0.5322303
1070,55965.11864449343,0.3408279
1071,55965.12038422722,0.378342
1072,55965.12260526889,0.4018647
1073,55965.50821354435,0.6619752
1074,55965.509628266576,0.3303091
1075,55965.51142459759,0.4302222
1076,55965.51291912305,0.4490341
1077,55965.514684076756,0.3766882
1078,55965.577174389255,0.4730483
1079,55965.57829310454,0.3708861
1080,55965.58022420407,0.3922797
1081,55965.65484431981,0.5947705
1082,55965.656326461016,0.261244
1083,55965.65827769944,0.3559423
1084,55965.65971529204,0.5087801
1085,55965.660973301296,0.4047589
1086,55965.661859574444,0.5281113
1087,55965.663039713334,0.3303268
1088,55965.66414370639,0.4921204
1089,55965.66526194713,0.4061315
1090,55965.71104029204,0.5058251
1091,55965.71226492167,0.4618108
1092,55965.71359548879,0.3816713
1093,55965.71523572028,0.4371113
1094,55965.843683845276,0.4137598
1095,55965.8453234749,0.360755
1096,55965.84724416935,0.3527501
1097,55965.922528440184,0.3320911
1098,55965.923708648515,0.3829963
1099,55965.92497715546,0.5216928
1100,55965.92642780361,0.3011891
1101,55965.928343532774,0.4835536
1102,55965.9762876763,0.3109541
1103,55965.97711474806,0.6700374
1104,55965.97758313926,0.6337462
1105,55965.97848158833,0.2910136
1106,55965.98027534991,0.3895017
1107,56557.86345444713,0.3862413
1108,56557.86444112537,0.4604814
1109,56557.866119921666,0.3074475
1110,56557.867766310555,0.3494882
1111,56644.08196213232,0.1877252
1112,56644.083359088334,0.2318197
1113,56644.08520425037,0.1890022
1114,56645.22227220176,0.2760237
1115,56645.2236375837,0.2272639
1116,56645.225260824445,0.190835
1117,56645.226808555926,0.1692783
1118,57211.628685847594,0.7360236
1119,57211.62929962074,1.073158
1120,57211.629771194814,0.8911236
1121,57211.630281935555,0.9277485
1122,57211.63087974805,0.7617748
1123,57211.63155550037,0.7619865
1124,57211.63208842861,0.9972733
1125,57211.63268187769,0.8461279
1126,57211.63326953972,0.8762467
1127,57211.633677259626,1.045158
1128,57211.634299736485,0.7593665
1129,57211.63483225963,0.8387685
1130,57211.63545245639,0.9785822
1131,57211.63604964389,0.7343063
1132,57211.636722896204,0.7956166
1133,57211.63737191241,0.7027334
1134,57211.637979458705,0.8823417
1135,57211.638671588335,0.5261108
1136,57211.639365986484,1.033215
1137,57211.64005002583,0.860327
1138,57211.752491113795,0.9145248
1139,57211.75325288463,0.9457478
1140,57211.7749300837,0.9922084
1141,57211.775514829074,1.02294
1142,57211.776115546665,0.9524969
1143,57211.77675121796,1.006012
1144,57211.77758036148,0.6966015
1145,57211.77840672722,1.011785
1146,57211.77896675037,0.9693488
1147,57211.77968788463,0.9974775
1148,57211.78030456287,0.7727719
1149,57211.78133242167,0.7369882
1150,57211.82795254898,0.9718369
1151,57211.82841582444,1.031578
1152,57211.82900886842,0.8649609
1153,57211.82956170407,0.8767114
1154,57211.83038824343,0.6075338
1155,57211.83107217861,0.9125069
1156,57211.831562410094,1.124408
1157,57211.83214004898,0.8315606
1158,57211.83258556981,1.331522
1159,57211.83294251426,1.731747
1160,57211.83326491009,1.217098
1161,57211.833916136944,0.7471823
1162,57211.83453626426,0.7483213
1163,57211.83543769944,0.6143219
1164,57211.83621161148,0.6360073
1165,57211.836757873054,1.544612
1166,57211.837283891575,0.7528967
1167,57211.837809157776,1.075108
1168,57211.838353278144,0.9609648
1169,57211.83881614852,1.078693
1170,57211.83943925037,0.8659347
1171,57211.84002241009,0.7867194
1172,57211.840687930926,0.7159853
1173,57211.84128283833,0.8579333
1174,57211.84181970176,1.237457
1175,57211.84238849806,0.6892099
1176,57211.843115095275,0.871184
1177,57211.843750581385,0.6491443
1178,57211.84453148417,1.059623
1179,57211.84492538463,1.075689
1180,57211.84551103278,0.8087402
1181,57211.84613930824,0.7792742
1182,57211.846758891574,0.7520258
1183,57211.847342560555,1.410952
1184,57211.847963787404,0.832179
1185,57211.90817043092,2.31524
1186,57211.90888811611,1.170405
1187,57211.90964988695,1.172271
1188,57211.9103538337,1.69054
1189,57211.911338845275,0.8514549
1190,57211.91221310454,1.357217
1191,57214.01553507213,1.114657
1192,57214.015966009625,1.056333
1193,57214.01643903046,1.111068
1194,57214.01684808139,1.539706
1195,57214.01725594018,1.046507
1196,57214.01777803509,0.9808432
1197,57214.01831516472,0.8802915
1198,57214.01887235222,0.9263341
1199,57214.01957281518,0.9912398
1200,57214.08225021102,1.014263
1201,57214.08285526889,0.9084668
1202,57214.083471113794,0.8529054
1203,57214.08393819713,1.19442
1204,57214.084407826755,1.075756
1205,57214.08485024574,0.9353628
1206,57214.08541046565,0.800805
1207,57214.08612546565,1.113889
1208,57215.14423250269,0.8662753
1209,57215.145742988796,0.7690993
1210,57215.14706774574,0.640349
1211,57215.148740743425,0.7669448
1212,57215.150046634626,0.7155131
1213,57215.15133221333,1.004646
1214,57215.15262214389,0.88773
1215,57215.15374957444,0.9434694
1216,57215.15496840546,0.6830611
1217,57215.1563657087,1.091344
1218,57215.15746728278,0.9886327
1219,57215.15886577815,0.6982545
1220,57215.16041253741,0.641852
1221,57215.16186933139,0.9782866
1222,57215.16370958602,0.7987707
1223,57215.2105889263,0.6802488
1224,57215.21127959759,1.125172
1225,57215.211865211015,0.9392124
1226,57217.74420249111,0.833307
1227,57217.744733555926,0.9689558
1228,57217.7451325837,1.045115
1229,57217.74572458602,0.6885514
1230,57217.746351414724,0.9217893
1231,57217.74681111379,1.412148
1232,57217.74721331287,0.9840926
1233,57217.74766456287,1.250682
1234,57217.748178220274,0.873023
1235,57217.74870202815,0.9391246
1236,57217.74910975963,1.674257
1237,57217.74955639157,0.7874047
1238,57217.75008627583,1.12601
1239,57217.750685535095,0.7447925
1240,57217.751218046666,0.9808789
1241,57217.751911623054,0.6389702
1242,57217.75256747953,0.7744203
1243,57217.75319286148,0.7195814
1244,57217.753786449444,0.9590437
1245,57217.754214354536,1.39504
1246,57217.754632248056,1.049084
1247,57217.755041426295,1.112974
1248,57217.75553911148,1.021148
1249,57217.75611903046,0.6816549
1250,57217.75672457444,0.7496869
1251,57217.757383336015,0.8749415
1252,57217.75785745639,1.156985
1253,57217.777092907774,0.855974
1254,57218.339990118424,0.724432
1255,57218.34052311611,1.001223
1256,57218.34105418093,1.068945
1257,57218.341607005,0.6431865
1258,57218.342243995736,1.644379
1259,57218.34274009528,0.7746457
1260,57218.3434816925,0.5966827
1261,57218.34417091704,0.8672397
1262,57218.344826761946,0.8329912
1263,57218.34537524574,0.874195
1264,57218.34599916935,0.7398025
1265,57218.34665501426,0.7843309
1266,57218.347321090645,0.9538826
1267,57218.348046657775,0.6629421
1268,57218.34883296565,0.6423251
1269,57218.34958312768,0.6667525
1270,57218.35036811611,0.705038
1271,57218.35099203972,0.8673252
1272,57218.35163482907,0.7605064
1273,57218.35240385685,0.6468029
1274,57218.35290590546,1.028011
1275,57218.35353708602,0.9203665
1276,57218.354301761945,0.4260994
1277,57218.35524346333,0.8313512
1278,57218.35605311611,0.6210739
1279,57218.35666253741,0.8817188
1280,57218.357288741114,0.8792801
1281,57218.35818752583,0.5051716
1282,57218.3588782087,0.8218432
1283,57218.359596449445,0.6254915
1284,57218.36020592861,1.256239
1285,57218.36078045407,0.7920445
1286,57218.36136230593,0.754426
1287,57218.36198043093,0.709336
1288,57218.36267980593,0.8635859
1289,57218.36355766472,0.5215847
1290,57218.36424687768,0.8508681
1291,57218.364867907774,0.7382684
1292,57218.36578235222,0.9963955
1293,57218.41043626426,1.042689
1294,57218.41088806981,1.043367
1295,57218.41136780361,0.9781732
1296,57218.41195399574,0.8550447
1297,57218.41248361379,1.207877
1298,57218.41293776889,0.8784977
1299,57218.41353703972,0.9904365
1300,57218.41416531518,0.7455841
1301,57218.41479504898,0.8828234
1302,57218.41549947028,0.7515836
1303,57218.41618655361,0.6585655
1304,57218.41684239852,0.8718458
1305,57218.41754467861,0.7737583
1306,57221.2660266925,1.130877
1307,57221.26687911148,1.368156
1308,57221.26769388,1.188396
1309,57221.268530477224,1.683431
1310,57221.26912891472,1.758199
1311,57221.27005173879,1.01463
1312,57221.270913636945,1.304385
1313,57221.27174649574,1.311196
1314,57221.27257647259,1.217048
1315,57221.27344850963,1.240216
1316,57221.27451934296,0.9178314
1317,57221.275265847595,2.42168
1318,57221.27604523417,1.171471
1319,57221.27689234065,1.205877
1320,57221.277850824445,0.9125484
1321,57221.27921185453,0.7642194
1322,57221.28037845176,1.043939
1323,57221.281298648515,1.192108
1324,57221.28199486379,1.929959
1325,57221.282792907776,0.9500636
1326,57221.28421584759,1.100542
1327,57221.33286359065,0.7742501
1328,57221.3335150837,1.719981
1329,57221.33435313926,0.9525305
1330,57221.33518503741,1.043084
1331,57221.33591212074,1.193103
1332,57221.33656507213,1.509331
1333,57221.33708162305,1.252194
1334,57221.33780374111,1.448119
1335,57221.338261287405,2.054701
1336,57221.33883442398,1.303809
1337,57221.339612641576,1.059759
1338,57221.340402062866,1.104208
1339,57221.341195187866,1.22473
1340,57221.3418969124,1.156409
1341,57221.34263747954,1.149113
1342,57221.34323818555,1.201035
1343,57221.34417842861,0.7814709
1344,57221.34498684296,1.629202
1345,57221.345944898516,0.8308121
1346,57224.12617510685,1.328762
1347,57224.12691023417,1.291078
1348,57224.12778798879,1.116306
1349,57224.12856779204,1.21165
1350,57224.129320511944,1.451097
1351,57224.13021735222,1.082988
1352,57224.13104026889,1.006023
1353,57224.132073243425,1.249685
1354,57224.13267844018,1.586761
1355,57224.13335149574,1.672657
1356,57224.13382763,1.862134
1357,57224.13442543092,1.551297
1358,57224.13514657676,1.077503
1359,57224.136036032774,1.347638
1360,57224.13679345176,0.983364
1361,57224.137791738794,1.257677
1362,57224.13863448185,1.241938
1363,57224.13929350963,1.468521
1364,57224.14000532676,1.3436
1365,57224.14080399574,1.293331
1366,57224.1414758013,1.27345
1367,57224.142528370736,0.9613682
1368,57224.19268561611,1.142126
1369,57224.19323185454,1.339186
1370,57224.19383473648,1.13416
1371,57224.194239632314,1.562976
1372,57224.19478375268,1.019635
1373,57224.195271287404,1.5568
1374,57224.19575301194,1.140759
1375,57224.196291333705,1.45481
1376,57224.19677679666,1.198846
1377,57224.197383926294,0.9388498
1378,57224.19798753741,1.084241
1379,57224.198505546665,1.139979
1380,57224.19915780361,1.203031
1381,57224.19973819713,0.9864763
1382,57224.20051846333,0.816958
1383,57224.201158220276,1.334622
1384,57224.20170497954,1.027573
1385,57224.202238555925,1.490291
1386,57224.20284400731,1.243679
1387,57224.203332514255,1.345598
1388,57224.20381479435,1.144678
1389,57224.20452647259,0.9919628
1390,57224.20524319713,0.9583682
1391,57224.205844667034,1.269522
1392,57224.20625529204,1.445187
1393,57224.206699296665,1.371188
1394,57224.20741187769,0.9137206
1395,57224.208067051295,1.061414
1396,57227.58826385685,0.9655846
1397,57227.58891534991,0.9336963
1398,57227.589424643884,1.136612
1399,57227.589878810555,1.207164
1400,57227.59034838231,1.009047
1401,57227.590882896206,1.061954
1402,57227.59148215546,0.8140387
1403,57227.59197259528,1.13791
1404,57227.59270464389,0.9246429
1405,57227.6729466925,1.006714
1406,57227.6735179888,0.8930674
1407,57227.67409007213,0.7426263
1408,57227.674698035094,1.13282
1409,57227.67529729435,0.7141844
1410,57227.67579063926,1.32034
1411,57227.67626801194,0.7610875
1412,57227.67690934296,0.8502937
1413,57227.67751585916,0.9345423
1414,57227.67820243324,0.953356
1415,57227.800831518885,0.777715
1416,57227.80157297722,0.6504384
1417,57227.80232749111,0.5440678
1418,57227.803264829075,0.6648247
1419,57227.80398646102,0.6618576
1420,57227.804805789725,0.5466414
1421,57227.805563208705,0.6935083
1422,57227.80638103277,0.7471297
1423,57227.807123023515,0.7115754
1424,57227.80781224805,0.6852103
1425,57227.808462282774,0.8595332
1426,57227.80904558139,0.7773442
1427,57227.80986974805,0.5254856
1428,57227.81079547722,0.842982
1429,57232.66096878741,1.214056
1430,57232.66141031518,1.029193
1431,57232.66186840546,1.196766
1432,57232.66226774574,1.592122
1433,57232.66261809296,1.437105
1434,57232.66294795407,1.493606
1435,57232.66327725963,1.32443
1436,57232.663686507316,0.9615231
1437,57232.664169690186,1.254918
1438,57232.66447438926,1.498169
1439,57232.6647907087,1.800435
1440,57232.66510412305,1.089445
1441,57232.66559456287,1.014856
1442,57232.6659664263,1.571903
1443,57232.666470349905,1.361338
1444,57531.81570773417,0.7091966
1445,57531.81661363694,0.5169056
1446,57531.817444574444,0.6040771
1447,57531.81815860222,0.810134
1448,57531.818883961016,0.6463187
1449,57531.81943824342,1.135861
1450,57531.82019000268,0.4587858
1451,57531.82118379898,0.5958317
1452,57531.821816426294,0.8802542
1453,57531.82264640315,0.582178
1454,57531.82329499111,0.7335538
1455,57531.823981310554,0.5966227
1456,57531.824883891575,0.6904412
1457,57531.82568478278,0.5763216
1458,57531.82650604435,0.5983386
1459,57531.82740275731,0.4805513
1460,57531.82851132213,0.4255527
1461,57531.82951831287,0.5250421
1462,57531.830156750366,1.058338
1463,57531.83086338231,0.5283408
1464,57531.831839898514,0.5738469
1465,57531.832530569816,0.8164377
1466,57531.83324480592,0.7438395
1467,57531.83390465546,0.6726766
1468,57531.83471457444,0.621561
1469,57531.83553702815,0.6863095
1470,57531.83620738694,0.6766876
1471,57531.837001079075,0.5617736
1472,57531.83789198185,0.5924035
1473,57531.83892640315,0.6408171
1474,57531.892555974904,0.6149283
1475,57531.89388797722,0.3966675
1476,57531.894848544354,0.7015418
1477,57531.89583811611,0.538235
1478,57531.8966772712,0.702662
1479,57531.89775778046,0.3978934
1480,57531.89896790778,0.5666171
1481,57531.89983125268,0.5328045
1482,57531.900785998056,0.6239642
1483,57531.90187849806,0.6449452
1484,57557.08639845176,0.6931977
1485,57557.08773506055,1.194362
1486,57557.08898170407,0.9971138
1487,57557.80476291935,0.7431968
1488,57557.805397005,0.7852987
1489,57557.80610004898,0.8659151
1490,57557.806631796666,1.278822
1491,57557.80714475963,1.180476
1492,57557.80768812769,0.7616577
1493,57557.808627086015,0.9234589
1494,57565.44661953972,0.8808486
1495,57565.44726813926,0.8320063
1496,57565.44777405361,0.9938911
1497,57565.44843322028,0.746757
1498,57565.44891412306,1.28163
1499,57565.449354667035,1.060058
1500,57565.44992635685,0.9198703
1501,57565.45048934296,0.9003847
1502,57565.45103347491,0.7446293
1503,57565.45166465546,0.7257177
1504,57565.452278301294,1.061691
1505,57565.45284010685,0.8212995
1506,57565.453510326755,0.9253294
1507,57565.45395868324,0.8332608
1508,57565.45461170407,0.8760412
1509,57565.45512438926,0.8827909
1510,57565.45568681981,0.9651023
1511,57565.45618430824,0.9834615
1512,57565.45667494481,1.050959
1513,57565.45712766472,1.117963
1514,57565.457596333705,1.046054
1515,57565.4581148175,0.9693121
1516,57573.41632400731,1.535775
1517,57573.416800326755,0.9577004
1518,57573.417217815186,1.439292
1519,57573.41777499111,0.6867191
1520,57573.418406970275,0.9007723
1521,57573.41897592861,0.7791454
1522,57573.419555361485,0.8587686
1523,57573.420055951756,1.384614
1524,57573.42054991009,0.8644087
1525,57573.42094514157,1.782304
1526,57573.42131818555,1.2202
1527,57573.42171154203,1.098762
1528,57573.422141032774,1.088384
1529,57573.42266339389,0.906743
1530,57573.42320170407,0.7764796
1531,57573.423740720275,1.017911
1532,57573.42416081287,1.498956
1533,57573.42453254898,1.232353
1534,57573.42501834759,1.099484
1535,57573.42542607908,0.8641844
1536,57573.42592135685,1.082988
1537,57573.42633099805,1.584871
1538,57581.27048103278,1.04433
1539,57581.27106032676,1.225487
1540,57581.271535905464,1.030487
1541,57581.272082930926,0.8902737
1542,57581.272797873055,1.086574
1543,57581.27345377583,0.9543941
1544,57581.27411722491,0.8983864
1545,57581.27471357907,1.381665
1546,57581.27519096333,0.987154
1547,57581.275935315185,0.6783777
1548,57581.27667388,1.018607
1549,57581.2773442388,0.9865089
1550,57581.27812268787,0.7827702
1551,57581.27874430824,1.501502
1552,57581.279441542036,0.7725036
1553,57581.28006999111,1.215034
1554,57581.28068038463,1.071549
1555,57581.281515268885,0.8985748
1556,57589.24397849805,1.236748
1557,57589.24455309296,1.25668
1558,57589.245237965646,1.427981
1559,57589.24572405361,1.394838
1560,57589.24632185454,1.611701
1561,57589.24685002583,1.446778
1562,57589.24736367167,1.381198
1563,57589.247880917035,2.186196
1564,57589.2483576763,1.451408
1565,57589.249240199446,0.8784897
1566,57589.24985502583,1.741814
1567,57589.250397352225,1.44235
1568,57589.25092441241,1.612925
1569,57589.251574979535,1.233525
1570,57589.25220273416,1.316866
1571,57589.25265663463,2.566491
1572,57589.25306317398,1.271957
1573,57589.253769805924,1.232966
1574,57589.254460755,1.196936
1575,57597.35447441241,1.114299
1576,57597.35513897259,1.41248
1577,57597.35605295407,0.6709338
1578,57597.35686690083,1.742523
1579,57597.357480465645,1.092878
1580,57597.35817444713,1.575339
1581,57597.35880418093,1.126708
1582,57597.359507525834,1.27641
1583,57597.360562097594,0.8196062
1584,57597.361207028145,1.113778
1585,57597.362022491114,1.170967
1586,57597.36257822027,1.668779
1587,57597.36318618324,1.275606
1588,57597.36369404203,1.667548
1589,57597.3642448638,1.5655
1590,57597.36488024574,1.329007
1591,57741.20227500268,0.6250896
1592,57741.20333857907,0.4893388
1593,57741.204315095274,0.5153685
1594,57741.20560502583,0.436956
1595,57741.2068311138,0.4303222
1596,57741.20769300037,0.7505219
1597,57741.20852877583,0.5973933
1598,57741.20931956287,0.5855286
1599,57741.21031784991,0.5767632
1600,57741.21112896102,0.5262815
1601,57741.21257600963,0.4446184
1602,57749.90306412306,0.4954745
1603,57749.90406676194,0.4307942
1604,57749.90553951657,0.4694041
1605,57749.90673382213,0.4685595
1606,57749.90794090546,0.3796755
1607,57749.90905672722,0.8703942
1608,57749.90998819713,0.4945968
1609,57749.91109972491,0.615871
1610,57749.91243192398,0.6257149
1611,57757.54971935454,0.4433352
1612,57757.55066618324,0.9261002
1613,57757.55148665778,0.4187837
1614,57757.55228470176,0.756125
1615,57757.553105963336,0.6435804
1616,57757.553778532776,0.5930722
1617,57757.554659979534,0.5006851
1618,57757.55545947028,0.8259676
1619,57757.55612850963,0.7259638
1620,57757.556769724906,0.5941652
1621,57757.55785215546,0.4748524
1622,57757.558716947126,0.588156
1623,57757.559785569814,0.6234541
1624,57765.18439728278,0.8671739
1625,57765.18486304666,0.8709309
1626,57765.18557363695,0.737766
1627,57765.186212954075,0.9223403
1628,57765.1867275837,0.9116669
1629,57765.18728331287,0.8227391
1630,57765.187953671666,0.6554702
1631,57765.18870238694,0.5884672
1632,57765.18949898417,0.652458
1633,57765.19007212074,1.034413
1634,57765.190603185554,0.8408199
1635,57765.19106342861,1.326564
1636,57765.19163692398,0.7355612
1637,57765.19219493324,1.196477
1638,57765.19269822028,0.9096445
1639,57765.19318741009,0.8724656
1640,57765.194039146205,0.5501795
1641,57765.19484911148,0.5971509
1642,57772.55781170407,1.122118
1643,57772.558379042035,0.7376606
1644,57772.5589666925,0.8073877
1645,57772.55956920407,1.11671
1646,57772.55999110222,1.181664
1647,57772.56046266472,0.991465
1648,57772.56108804666,0.8647299
1649,57772.56166692398,0.642578
1650,57772.5624741462,0.7457946
1651,57772.56298595176,1.588343
1652,57772.56339015315,1.357027
1653,57772.56387250269,0.7936345
1654,57772.564501194815,0.7657382
1655,57772.564992664724,1.302261
1656,57772.56541926194,1.045852
1657,57772.566002560554,0.7006032
1658,57772.566571275835,1.045647
1659,57772.567072907776,1.044211
1660,57772.567586970275,0.934572
1661,57772.568174285094,0.9186086
1662,57772.56871322027,1.09831
1663,57772.56916572028,1.042793
1664,57772.56982912305,0.771902
1665,57781.128306079074,0.7822846
1666,57781.129188011946,0.5328364
1667,57781.12995054667,0.7781308
1668,57781.130568255,0.791579
1669,57781.131523579075,0.5706153
1670,57781.132465801296,0.5030715
1671,57781.133276773515,0.6622858
1672,57781.13395742167,0.6962854
1673,57781.13470904204,0.7725267
1674,57781.13534132213,0.7413586
1675,57781.13589269944,1.112799
1676,57781.13648504898,0.6823471
1677,57781.13715975963,0.6962515
1678,57781.13795724805,0.8193553
1679,57781.138548359166,0.6252126
1680,57781.13920710917,1.058454
1681,57781.13989610222,0.4993653
1682,57789.83615957444,0.8828464
1683,57792.643245141575,0.7724856
1684,57792.64407312768,0.5744562
1685,57792.64489148417,0.4941113
1686,57792.64587235222,0.6575114
1687,57792.64693592861,0.3712386
1688,57792.64816927352,0.4301627
1689,57792.648888544354,0.5844702
1690,57797.09614683139,0.6873631
1691,57797.09688214389,0.5647787
1692,57797.09769870639,0.7340128
1693,57797.09836941241,0.6449015
1694,57797.09917906518,0.675303
1695,57797.100219169355,0.6221956
1696,57927.76357041935,1.040557
1697,57927.76406626426,1.778074
1698,57927.76439472491,1.335315
1699,57927.76492882213,1.341505
1700,57927.765608717964,0.7883799
1701,57927.76628893787,1.175294
1702,57927.76686487537,0.8951165
1703,57927.76751713231,1.378288
1704,57927.768033822125,0.8862917
1705,57927.76869913463,1.346661
1706,57927.76936888,0.9136473
1707,57927.769931310555,1.57326
1708,57927.770348162405,1.170431
1709,57927.77081573185,1.452351
1710,57927.77125357907,1.306137
1711,57927.77179348648,1.278821
1712,57927.77236728278,0.913701
1713,57927.77306546565,1.031019
1714,57927.77373043093,0.8746688
1715,57927.774404516575,1.136747
1716,57927.77482303509,1.494843
1717,57927.77538198185,0.9908706
1718,57934.86003376426,1.154786
1719,57934.86053201657,1.285059
1720,57934.86115110222,0.8497364
1721,57934.8617604425,1.127412
1722,57934.86230636843,1.349435
1723,57934.862764528145,1.022331
1724,57934.86342327815,1.011333
1725,57934.86395869481,1.073027
1726,57934.86462795407,0.8909398
1727,57934.86516737537,1.578283
1728,57934.865493845275,1.265247
1729,57934.86595381056,1.718115
1730,57934.86645619482,1.017439
